bill_id,date,chamber,sequence,action
1844510,2024-10-02,House,10,"Reported as amended"
1844510,2024-10-02,House,11,"First consideration"
1844510,2024-10-02,House,12,"Laid on the table"
1844510,2024-10-07,House,13,"Removed from table"
1844510,2024-10-08,House,14,"Second consideration"
1844510,2024-10-08,House,15,"Re-referred to APPROPRIATIONS"
1844510,2024-10-21,House,16,"Amended in House Committee on APPROPRIATIONS"
1844510,2024-10-22,House,17,"Re-reported as amended"
1844510,2024-10-22,House,18,"Third consideration and final passage (107-95)"
1844510,2024-10-22,Senate,19,"In the Senate"
1844510,2024-10-22,Senate,20,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1844532,2024-02-12,Senate,1,"Referred to COMMUNICATIONS AND TECHNOLOGY"
1844562,2024-02-12,Senate,1,"Referred to EDUCATION"
1844588,2024-02-12,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1844613,2024-02-12,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1844640,2024-02-12,Senate,1,"Referred to STATE GOVERNMENT"
1844668,2024-02-12,Senate,1,"Referred to TRANSPORTATION"
1844689,2024-02-20,House,1,"Referred to FINANCE"
1844720,2024-02-12,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1846625,2024-02-20,House,1,"Referred to GAMING OVERSIGHT"
1846654,2024-02-20,House,1,"Referred to EDUCATION"
1846689,2024-02-20,House,1,"Referred to STATE GOVERNMENT"
1846727,2024-02-20,House,1,"Referred to EDUCATION"
1846766,2024-02-20,House,1,"Referred to EDUCATION"
1847926,2024-02-20,House,1,"Referred to STATE GOVERNMENT"
1847926,2024-06-24,House,2,"Reported as committed"
1847926,2024-09-25,House,3,"Laid on the table (Pursuant to House Rule 71)"
1847926,2024-10-01,House,4,"Removed from table"
1847926,2024-10-02,House,5,"Adopted (105-97)"
1848000,2024-02-20,House,1,"Referred to FINANCE"
1848065,2024-02-20,House,1,"Referred to TRANSPORTATION"
1848065,2024-03-18,House,2,"Reported as committed"
1848065,2024-05-06,House,3,"Laid on the table (Pursuant to House Rule 71)"
1848752,2024-02-20,House,1,"Referred to FINANCE"
1848752,2024-03-20,House,2,"Reported as amended"
1848752,2024-03-20,House,3,"First consideration"
1848752,2024-03-20,House,4,"Laid on the table"
1848752,2024-05-07,House,5,"Removed from table"
1848752,2024-05-08,House,6,"Second consideration, with amendments"
1848752,2024-05-08,House,7,"Re-committed to APPROPRIATIONS"
1848752,2024-05-21,House,8,"Re-reported as committed"
1848752,2024-05-22,House,9,"Third consideration and final passage (155-47)"
1848752,2024-05-22,Senate,10,"In the Senate"
1848752,2024-05-29,Senate,11,"Referred to FINANCE"
1848836,2024-02-20,House,1,"Referred to COMMERCE"
1850445,2024-02-20,House,1,"Referred to LOCAL GOVERNMENT"
1850445,2024-06-05,House,2,"Reported as amended"
1850445,2024-06-05,House,3,"First consideration"
1850445,2024-06-05,House,4,"Re-committed to RULES"
1850445,2024-09-23,House,5,"Re-reported as committed"
1850445,2024-09-23,House,6,"Laid on the table"
1850685,2024-02-20,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1850830,2024-02-20,House,1,"Referred to STATE GOVERNMENT"
1851561,2024-02-22,House,1,"Referred to COMMERCE"
1851561,2024-05-21,House,2,"Reported as committed"
1851561,2024-07-03,House,3,"Laid on the table (Pursuant to House Rule 71)"
1851596,2024-02-22,House,1,"Referred to TRANSPORTATION"
1851650,2024-02-22,House,1,"Referred to LIQUOR CONTROL"
1851679,2024-02-22,House,1,"Referred to STATE GOVERNMENT"
1851717,2024-02-22,House,1,"Referred to LABOR AND INDUSTRY"
1851754,2024-02-22,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1851795,2024-02-22,House,1,"Referred to STATE GOVERNMENT"
1851835,2024-02-22,House,1,"Referred to HEALTH"
1851835,2024-03-27,House,2,"Reported as committed"
1851835,2024-03-27,House,3,"Adopted (200-1)"
1851881,2024-02-21,Senate,1,"Referred to GAME AND FISHERIES"
1852016,2024-02-21,Senate,1,"Referred to GAME AND FISHERIES"
1852016,2024-03-20,Senate,2,"Reported as amended"
1852016,2024-03-20,Senate,3,"First consideration"
1852016,2024-04-08,Senate,4,"Second consideration"
1852016,2024-06-03,Senate,5,"Laid on the table"
1852016,2024-06-03,Senate,6,"Removed from table"
1852016,2024-07-01,Senate,7,"Laid on the table"
1852016,2024-07-01,Senate,8,"Removed from table"
1852016,2024-09-30,Senate,9,"Laid on the table (Pursuant to Senate Rule 9)"
1852153,2024-02-21,Senate,1,"Referred to GAME AND FISHERIES"
1852292,2024-02-21,Senate,1,"Referred to GAME AND FISHERIES"
1852609,2024-02-23,House,1,"Referred to LOCAL GOVERNMENT"
1852609,2024-03-20,House,2,"Reported as committed"
1852609,2024-04-10,House,3,"Adopted (199-1)"
1852659,2024-02-23,House,1,"Referred to HEALTH"
1852712,2024-02-23,House,1,"Referred to STATE GOVERNMENT"
1852762,2024-02-23,House,1,"Referred to STATE GOVERNMENT"
1852819,2024-02-23,House,1,"Referred to TOURISM AND ECONOMIC AND RECREATIONAL DEVELOPMENT"
1852819,2024-03-25,House,2,"Reported as committed"
1852819,2024-05-20,House,3,"Laid on the table (Pursuant to House Rule 71)"
1852868,2024-02-23,House,1,"Referred to STATE GOVERNMENT"
1852924,2024-02-23,House,1,"Referred to STATE GOVERNMENT"
1852979,2024-02-23,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1853033,2024-02-23,House,1,"Referred to STATE GOVERNMENT"
1853083,2024-02-23,House,1,"Referred to HEALTH"
1853665,2024-02-23,Senate,1,"Referred to STATE GOVERNMENT"
1853668,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853676,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853679,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853686,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853697,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853701,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853708,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853715,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853720,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853730,2024-02-23,Senate,1,"Referred to LABOR AND INDUSTRY"
1853737,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853741,2024-02-23,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1853741,2024-06-11,Senate,2,"Reported as committed"
1853741,2024-06-11,Senate,3,"First consideration"
1853741,2024-06-12,Senate,4,"Second consideration"
1853741,2024-06-12,Senate,5,"Re-referred to APPROPRIATIONS"
1853741,2024-07-01,Senate,6,"Re-reported as committed"
1853741,2024-07-02,Senate,7,"Third consideration and final passage (50-0)"
1853741,2024-07-02,House,8,"In the House"
1853741,2024-07-03,House,9,"Referred to HEALTH"
1853741,2024-10-02,House,10,"Reported as committed"
1853741,2024-10-02,House,11,"First consideration"
1853741,2024-10-02,House,12,"Laid on the table"
1853741,2024-10-02,House,13,"Removed from table"
1853741,2024-10-07,House,14,"Second consideration, with amendments"
1853741,2024-10-07,House,15,"Re-referred to APPROPRIATIONS"
1853741,2024-10-08,House,16,"Re-reported as committed"
1853741,2024-10-08,House,17,"Third consideration and final passage (200-1)"
1853741,2024-10-08,Senate,18,"In the Senate"
1853741,2024-10-09,Senate,19,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1853741,2024-10-09,Senate,20,"Re-reported on concurrence, as committed"
1853741,2024-10-09,Senate,21,"Senate concurred in House amendments (49-0)"
1853741,2024-10-09,Senate,22,"Signed in Senate"
1853741,2024-10-21,Senate,23,"Signed in House"
1853741,2024-10-21,Senate,24,"Presented to the Governor"
1853747,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853756,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853763,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853768,2024-02-27,House,1,"Referred to FINANCE"
1853773,2024-02-23,Senate,1,"Referred to APPROPRIATIONS"
1853815,2024-02-27,House,1,"Referred to HUMAN SERVICES"
1853848,2024-02-23,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1853877,2024-02-27,House,1,"Referred to COMMERCE"
1853877,2024-05-21,House,2,"Reported as amended"
1853877,2024-05-21,House,3,"First consideration"
1853877,2024-05-21,House,4,"Laid on the table"
1853877,2024-06-04,House,5,"Removed from table"
1853877,2024-07-01,House,6,"Second consideration, with amendments"
1853877,2024-07-01,House,7,"Re-committed to APPROPRIATIONS"
1853877,2024-07-02,House,8,"Re-reported as committed"
1853877,2024-07-02,House,9,"Third consideration and final passage (152-49)"
1853877,2024-07-02,Senate,10,"In the Senate"
1853877,2024-07-17,Senate,11,"Referred to BANKING AND INSURANCE"
1853905,2024-02-23,Senate,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1854112,2024-02-27,House,1,"Referred to EDUCATION"
1854112,2024-03-20,House,2,"Reported as committed"
1854112,2024-04-09,House,3,"Adopted (200-1)"
1854142,2024-02-27,House,1,"Referred to COMMERCE"
1854177,2024-02-27,House,1,"Referred to EDUCATION"
1854177,2024-03-20,House,2,"Reported as committed"
1854177,2024-05-08,House,3,"Laid on the table (Pursuant to House Rule 71)"
1854215,2024-02-26,Senate,1,"Referred to JUDICIARY"
1854268,2024-02-26,Senate,1,"Referred to JUDICIARY"
1854326,2024-02-27,House,1,"Referred to APPROPRIATIONS"
1854384,2024-02-27,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1854443,2024-02-26,Senate,1,"Referred to LAW AND JUSTICE"
1854502,2024-02-27,House,1,"Referred to LIQUOR CONTROL"
1854502,2024-06-04,House,2,"Reported as amended"
1854502,2024-06-04,House,3,"First consideration"
1854502,2024-06-04,House,4,"Re-committed to RULES"
1854502,2024-09-23,House,5,"Re-reported as committed"
1854502,2024-09-23,House,6,"Laid on the table"
1854607,2024-02-27,House,1,"Referred to JUDICIARY"
1854607,2024-03-26,House,2,"Reported as committed"
1854607,2024-03-26,House,3,"First consideration"
1854607,2024-03-26,House,4,"Laid on the table"
1855096,2024-02-28,House,1,"Referred to TRANSPORTATION"
1855154,2024-02-28,House,1,"Referred to STATE GOVERNMENT"
1855203,2024-02-27,House,1,"Referred to RULES"
1855250,2024-02-28,House,1,"Referred to EDUCATION"
1855752,2024-02-28,House,1,"Referred to FINANCE"
1855989,2024-02-28,House,1,"Referred to GAMING OVERSIGHT"
1857196,2024-03-05,House,1,"Referred to TOURISM AND ECONOMIC AND RECREATIONAL DEVELOPMENT"
1857196,2024-03-25,House,2,"Reported as committed"
1857196,2024-04-10,House,3,"Adopted (101-99)"
1857293,2024-03-05,House,1,"Referred to STATE GOVERNMENT"
1857381,2024-03-05,House,1,"Referred to TRANSPORTATION"
1857771,2024-03-05,House,1,"Referred to GAMING OVERSIGHT"
1857881,2024-03-05,House,1,"Referred to JUDICIARY"
1857881,2024-03-26,House,2,"Reported as committed"
1857881,2024-04-15,House,3,"Adopted (200-1)"
1858003,2024-03-05,House,1,"Referred to STATE GOVERNMENT"
1858096,2024-03-05,House,1,"Referred to JUDICIARY"
1858191,2024-03-05,House,1,"Referred to HEALTH"
1858287,2024-03-05,House,1,"Referred to TRANSPORTATION"
1858287,2024-03-18,House,2,"Reported as committed"
1858287,2024-03-18,House,3,"First consideration"
1858287,2024-03-18,House,4,"Laid on the table"
1858287,2024-04-08,House,5,"Removed from table"
1858287,2024-04-09,House,6,"Second consideration"
1858287,2024-04-09,House,7,"Re-committed to APPROPRIATIONS"
1858287,2024-04-10,House,8,"Re-reported as committed"
1858287,2024-04-10,House,9,"Third consideration and final passage (200-0)"
1858287,2024-04-10,Senate,10,"In the Senate"
1858287,2024-04-22,Senate,11,"Referred to TRANSPORTATION"
1858287,2024-06-05,Senate,12,"Reported as amended"
1858287,2024-06-05,Senate,13,"First consideration"
1858287,2024-06-27,Senate,14,"Laid on the table, *Opening Vote* June 27, 2024 (49-0)"
1858287,2024-10-21,Senate,15,"Removed from table"
1858287,2024-10-21,Senate,16,"Second consideration"
1858382,2024-03-05,House,1,"Referred to EDUCATION"
1859325,2024-03-05,House,1,"Referred to COMMERCE"
1859325,2024-10-09,House,2,"Reported as amended"
1859325,2024-10-09,House,3,"First consideration"
1859325,2024-10-09,House,4,"Laid on the table"
1859661,2024-03-05,House,1,"Referred to HEALTH"
1859727,2024-03-05,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1859795,2024-03-06,House,1,"Referred to HEALTH"
1860127,2024-03-06,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1860127,2024-03-20,House,2,"Reported as amended"
1860127,2024-03-27,House,3,"Amended (201-0)"
1860127,2024-03-27,House,4,"Adopted (201-0)"
1860278,2024-03-06,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1860278,2024-03-20,House,2,"Reported as committed"
1860278,2024-03-27,House,3,"Adopted (201-0)"
1860296,2024-03-06,House,1,"Referred to EDUCATION"
1860320,2024-03-06,House,1,"Referred to JUDICIARY"
1860341,2024-03-06,House,1,"Referred to INSURANCE"
1860367,2024-03-06,House,1,"Referred to HEALTH"
1860367,2024-03-27,House,2,"Reported as amended"
1860367,2024-03-27,House,3,"First consideration"
1860367,2024-03-27,House,4,"Laid on the table"
1860367,2024-04-16,House,5,"Removed from table"
1860367,2024-04-17,House,6,"Second consideration"
1860367,2024-04-17,House,7,"Re-committed to APPROPRIATIONS"
1860367,2024-04-29,House,8,"Re-reported as committed"
1860367,2024-04-29,House,9,"Third consideration and final passage (200-1)"
1860367,2024-04-29,Senate,10,"In the Senate"
1860367,2024-05-17,Senate,11,"Referred to HEALTH AND HUMAN SERVICES"
1860367,2024-10-01,Senate,12,"Reported as committed"
1860367,2024-10-01,Senate,13,"First consideration"
1860367,2024-10-07,Senate,14,"Second consideration"
1860367,2024-10-07,Senate,15,"Re-referred to APPROPRIATIONS"
1860367,2024-10-07,Senate,16,"Re-reported as committed"
1860367,2024-10-09,Senate,17,"Third consideration and final passage (49-0)"
1860367,2024-10-09,Senate,18,"Signed in House"
1860367,2024-10-09,Senate,19,"Signed in Senate"
1860367,2024-10-10,Senate,20,"Presented to the Governor"
1860367,2024-10-16,Senate,21,"Approved by the Governor"
1860367,2024-10-16,Senate,22,"Act No. 101 of 2024"
1860953,2024-03-08,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1860990,2024-03-08,House,1,"Referred to STATE GOVERNMENT"
1861036,2024-03-08,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1861036,2024-05-06,House,2,"Reported as committed"
1861036,2024-06-03,House,3,"Adopted (201-1)"
1861084,2024-03-08,House,1,"Referred to FINANCE"
1861084,2024-05-21,House,2,"Reported as amended"
1861084,2024-05-21,House,3,"First consideration"
1861084,2024-05-21,House,4,"Laid on the table"
1861084,2024-07-08,House,5,"Removed from table"
1861084,2024-07-10,House,6,"Second consideration"
1861084,2024-07-10,House,7,"Re-committed to APPROPRIATIONS"
1861084,2024-07-11,House,8,"Re-reported as committed"
1861084,2024-07-11,House,9,"Third consideration and final passage (202-0)"
1861084,2024-07-11,Senate,10,"In the Senate"
1861084,2024-07-12,Senate,11,"Referred to FINANCE"
1861190,2024-03-08,House,1,"Referred to STATE GOVERNMENT"
1861306,2024-03-08,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1861749,2024-03-12,House,1,"Referred to HEALTH"
1861749,2024-10-02,House,2,"Reported as committed"
1861749,2024-10-02,House,3,"First consideration"
1861749,2024-10-02,House,4,"Laid on the table"
1861749,2024-10-09,House,5,"Removed from table"
1861749,2024-10-21,House,6,"Second consideration"
1861749,2024-10-21,House,7,"Re-committed to APPROPRIATIONS"
1861749,2024-10-22,House,8,"Re-reported as committed"
1861749,2024-10-22,House,9,"Third consideration and final passage (202-0)"
1861749,2024-10-22,Senate,10,"In the Senate"
1861749,2024-10-24,Senate,11,"Referred to JUDICIARY"
1862539,2024-03-12,House,1,"Referred to FINANCE"
1862539,2024-03-20,House,2,"Reported as amended"
1862539,2024-03-20,House,3,"First consideration"
1862539,2024-03-20,House,4,"Laid on the table"
1862539,2024-10-21,House,5,"Removed from table"
1862539,2024-10-22,House,6,"Second consideration"
1862539,2024-10-22,House,7,"Re-committed to APPROPRIATIONS"
1862539,2024-10-23,House,8,"Re-reported as committed"
1862539,2024-10-23,House,9,"Third consideration and final passage (202-0)"
1862559,2024-03-12,House,1,"Referred to HUMAN SERVICES"
1862590,2024-03-11,Senate,1,"Referred to BANKING AND INSURANCE"
1862601,2024-03-12,House,1,"Referred to INSURANCE"
1862601,2024-03-25,House,2,"Reported as committed"
1862601,2024-03-25,House,3,"First consideration"
1862601,2024-03-25,House,4,"Laid on the table"
1862601,2024-04-16,House,5,"Removed from table"
1862601,2024-04-17,House,6,"Second consideration"
1862601,2024-04-17,House,7,"Re-committed to APPROPRIATIONS"
1862601,2024-04-29,House,8,"Re-reported as committed"
1862601,2024-04-29,House,9,"Third consideration and final passage (201-0)"
1862601,2024-04-29,Senate,10,"In the Senate"
1862601,2024-05-17,Senate,11,"Referred to BANKING AND INSURANCE"
1862601,2024-06-11,Senate,12,"Reported as committed"
1862601,2024-06-11,Senate,13,"First consideration"
1862601,2024-06-12,Senate,14,"Second consideration"
1862601,2024-06-12,Senate,15,"Re-referred to APPROPRIATIONS"
1862601,2024-06-27,Senate,16,"Re-reported as committed"
1862601,2024-07-01,Senate,17,"Third consideration and final passage (50-0)"
1862601,2024-07-02,Senate,18,"Signed in House"
1862601,2024-07-02,Senate,19,"Signed in Senate"
1862601,2024-07-03,Senate,20,"Presented to the Governor"
1862601,2024-07-08,Senate,21,"Approved by the Governor"
1862601,2024-07-08,Senate,22,"Act No. 45 of 2024"
1862616,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862632,2024-03-12,House,1,"Referred to HEALTH"
1862632,2024-04-17,House,2,"Reported as amended"
1862632,2024-04-17,House,3,"First consideration"
1862632,2024-04-17,House,4,"Laid on the table"
1862632,2024-04-30,House,5,"Removed from table"
1862632,2024-05-01,House,6,"Second consideration"
1862632,2024-05-01,House,7,"Re-committed to APPROPRIATIONS"
1862632,2024-05-06,House,8,"Re-reported as committed"
1862632,2024-05-06,House,9,"Third consideration and final passage (164-37)"
1862632,2024-05-06,Senate,10,"In the Senate"
1862632,2024-05-17,Senate,11,"Referred to HEALTH AND HUMAN SERVICES"
1862644,2024-03-11,Senate,1,"Referred to STATE GOVERNMENT"
1862657,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862675,2024-03-11,Senate,1,"Referred to JUDICIARY"
1862690,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862700,2024-03-11,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1862717,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862730,2024-03-12,House,1,"Referred to STATE GOVERNMENT"
1862730,2024-06-03,House,2,"Reported as committed"
1862730,2024-07-01,House,3,"Adopted (199-3)"
1862747,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862761,2024-03-11,Senate,1,"Referred to URBAN AFFAIRS AND HOUSING"
1862775,2024-03-11,Senate,1,"Referred to BANKING AND INSURANCE"
1862775,2024-04-09,Senate,2,"Reported as committed"
1862775,2024-04-09,Senate,3,"First consideration"
1862775,2024-04-10,Senate,4,"Second consideration"
1862775,2024-04-10,Senate,5,"Re-referred to APPROPRIATIONS"
1862775,2024-04-29,Senate,6,"Re-reported as committed"
1862775,2024-04-29,Senate,7,"Third consideration and final passage (49-0)"
1862775,2024-04-29,House,8,"In the House"
1862775,2024-04-30,House,9,"Referred to INSURANCE"
1862775,2024-06-03,House,10,"Reported as committed"
1862775,2024-06-03,House,11,"First consideration"
1862775,2024-06-03,House,12,"Laid on the table"
1862775,2024-07-01,House,13,"Removed from table"
1862775,2024-07-02,House,14,"Second consideration"
1862775,2024-07-02,House,15,"Re-referred to APPROPRIATIONS"
1862775,2024-07-03,House,16,"Re-reported as committed"
1862775,2024-07-03,House,17,"Third consideration and final passage (202-0)"
1862775,2024-07-08,House,18,"Signed in Senate"
1862775,2024-07-09,House,19,"Signed in House"
1862775,2024-07-09,House,20,"Presented to the Governor"
1862775,2024-07-15,House,21,"Approved by the Governor"
1862775,2024-07-15,House,22,"Act No. 62 of 2024"
1862786,2024-03-11,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1862801,2024-03-11,Senate,1,"Referred to EDUCATION"
1862965,2024-03-12,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1862992,2024-03-12,House,1,"Referred to CHILDREN AND YOUTH"
1863020,2024-03-14,House,1,"Referred to EDUCATION"
1863039,2024-03-12,House,1,"Referred to EDUCATION"
1863060,2024-03-12,Senate,1,"Referred to JUDICIARY"
1863060,2024-03-18,Senate,2,"Reported as amended"
1863060,2024-03-18,Senate,3,"First consideration"
1863060,2024-03-19,Senate,4,"Second consideration"
1863060,2024-03-20,Senate,5,"Third consideration and final passage (49-0)"
1863060,2024-03-20,House,6,"In the House"
1863060,2024-03-20,House,7,"Referred to JUDICIARY"
1863060,2024-03-26,House,8,"Reported as committed"
1863060,2024-03-26,House,9,"First consideration"
1863060,2024-03-26,House,10,"Laid on the table"
1863060,2024-04-08,House,11,"Removed from table"
1863060,2024-04-09,House,12,"Second consideration"
1863060,2024-04-09,House,13,"Re-referred to APPROPRIATIONS"
1863060,2024-04-10,House,14,"Re-reported as committed"
1863060,2024-04-10,House,15,"Third consideration and final passage (200-0)"
1863060,2024-04-29,House,16,"Signed in Senate"
1863060,2024-04-10,House,17,"Signed in House"
1863060,2024-04-29,House,18,"Presented to the Governor"
1863060,2024-05-08,House,19,"Approved by the Governor"
1863060,2024-05-08,House,20,"Act No. 16 of 2024"
1863072,2024-03-12,Senate,1,"Referred to EDUCATION"
1863083,2024-03-15,House,1,"Referred to LOCAL GOVERNMENT"
1863093,2024-03-12,Senate,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1863093,2024-03-18,Senate,2,"Reported as amended"
1863093,2024-03-18,Senate,3,"First consideration"
1863093,2024-03-19,Senate,4,"Second consideration"
1863093,2024-03-19,Senate,5,"Re-referred to APPROPRIATIONS"
1863093,2024-06-10,Senate,6,"Re-reported as committed"
1863093,2024-06-11,Senate,7,"Amended on third consideration"
1863093,2024-06-12,Senate,8,"Third consideration and final passage (48-0)"
1863093,2024-06-12,House,9,"In the House"
1863093,2024-06-13,House,10,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1863106,2024-03-12,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1863117,2024-03-12,House,1,"Referred to TRANSPORTATION"
1863133,2024-03-12,Senate,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1863133,2024-03-18,Senate,2,"Reported as amended"
1863133,2024-03-18,Senate,3,"First consideration"
1863133,2024-03-20,Senate,4,"Second consideration"
1863133,2024-03-20,Senate,5,"Re-referred to APPROPRIATIONS"
1863133,2024-04-08,Senate,6,"Re-reported as committed"
1863133,2024-04-08,Senate,7,"Third consideration and final passage (48-0)"
1863133,2024-04-08,House,8,"In the House"
1863133,2024-04-09,House,9,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1863145,2024-03-12,House,1,"Referred to STATE GOVERNMENT"
1863166,2024-03-12,Senate,1,"Referred to EDUCATION"
1863166,2024-04-30,Senate,2,"Reported as amended"
1863166,2024-04-30,Senate,3,"First consideration"
1863166,2024-05-06,Senate,4,"Second consideration"
1863166,2024-05-06,Senate,5,"Re-referred to APPROPRIATIONS"
1863166,2024-06-03,Senate,6,"Re-reported as committed"
1863166,2024-06-03,Senate,7,"Third consideration and final passage (29-21)"
1863166,2024-06-03,House,8,"In the House"
1863166,2024-06-04,House,9,"Referred to EDUCATION"
1863172,2024-03-12,Senate,1,"Referred to EDUCATION"
1863172,2024-04-30,Senate,2,"Reported as amended"
1863172,2024-04-30,Senate,3,"First consideration"
1863172,2024-05-06,Senate,4,"Second consideration"
1863172,2024-05-06,Senate,5,"Re-referred to APPROPRIATIONS"
1863172,2024-06-03,Senate,6,"Re-reported as committed"
1863172,2024-06-03,Senate,7,"Third consideration and final passage (42-8)"
1863172,2024-06-03,House,8,"In the House"
1863172,2024-06-04,House,9,"Referred to HEALTH"
1863241,2024-03-14,House,1,"Referred to LABOR AND INDUSTRY"
1863241,2024-03-27,House,2,"Reported as committed"
1863241,2024-03-27,House,3,"First consideration"
1863241,2024-03-27,House,4,"Laid on the table"
1863241,2024-04-17,House,5,"Removed from table"
1863241,2024-04-30,House,6,"Second consideration, with amendments"
1863241,2024-04-30,House,7,"Re-committed to APPROPRIATIONS"
1863241,2024-05-01,House,8,"Re-reported as committed"
1863241,2024-05-01,House,9,"Third consideration and final passage (102-99)"
1863241,2024-05-01,Senate,10,"In the Senate"
1863241,2024-05-22,Senate,11,"Referred to LABOR AND INDUSTRY"
1863309,2024-03-14,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1863370,2024-03-14,House,1,"Referred to LABOR AND INDUSTRY"
1863370,2024-03-27,House,2,"Reported as amended"
1863370,2024-03-27,House,3,"First consideration"
1863370,2024-03-27,House,4,"Laid on the table"
1863370,2024-04-29,House,5,"Removed from table"
1863370,2024-04-30,House,6,"Second consideration"
1863370,2024-04-30,House,7,"Re-committed to APPROPRIATIONS"
1863370,2024-05-01,House,8,"Re-reported as committed"
1863370,2024-05-01,House,9,"Third consideration and final passage (102-99)"
1863370,2024-05-01,Senate,10,"In the Senate"
1863370,2024-05-22,Senate,11,"Referred to LABOR AND INDUSTRY"
1863442,2024-03-14,House,1,"Referred to GAME AND FISHERIES"
1863442,2024-05-22,House,2,"Reported as amended"
1863442,2024-05-22,House,3,"Motion to Object to Committee Report"
1863442,2024-05-22,House,4,"Validity of Committee Report Sustained (102-100)"
1863442,2024-05-22,House,5,"First consideration"
1863442,2024-05-22,House,6,"Laid on the table"
1863442,2024-06-12,House,7,"Removed from table"
1863442,2024-06-26,House,8,"Second consideration, with amendments"
1863442,2024-06-26,House,9,"Re-committed to APPROPRIATIONS"
1863442,2024-06-27,House,10,"Amended in House Committee on APPROPRIATIONS"
1863442,2024-06-27,House,11,"Re-reported as amended"
1863442,2024-06-27,House,12,"Third consideration and final passage (129-73)"
1863442,2024-06-27,Senate,13,"In the Senate"
1863442,2024-06-30,Senate,14,"Referred to GAME AND FISHERIES"
1863469,2024-03-14,House,1,"Referred to EDUCATION"
1863498,2024-03-14,House,1,"Referred to EDUCATION"
1863526,2024-03-14,House,1,"Referred to GAME AND FISHERIES"
1863526,2024-05-22,House,2,"Reported as committed"
1863526,2024-05-22,House,3,"Motion to Object to Committee Report"
1863526,2024-05-22,House,4,"Validity of Committee Report Sustained (102-100)"
1863526,2024-05-22,House,5,"First consideration"
1863526,2024-05-22,House,6,"Laid on the table"
1863526,2024-06-12,House,7,"Removed from table"
1863526,2024-06-24,House,8,"Second consideration, with amendments"
1863526,2024-06-24,House,9,"Re-committed to APPROPRIATIONS"
1863526,2024-06-27,House,10,"Re-reported as committed"
1863526,2024-06-27,House,11,"Third consideration and final passage (164-38)"
1863526,2024-06-27,Senate,12,"In the Senate"
1863526,2024-06-30,Senate,13,"Referred to GAME AND FISHERIES"
